image_path,source,category,organ
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts428.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts429.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts43.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts430.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts431.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts432.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts433.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts434.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts435.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts436.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts437.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts438.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts439.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts44.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts440.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts441.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts442.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts443.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts444.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts445.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts446.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts447.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts448.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts449.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts45.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts450.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts451.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts452.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts453.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts454.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts455.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts456.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts457.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts458.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts459.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts46.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts460.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts461.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts462.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts463.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts464.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts465.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts466.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts467.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts468.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts469.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts47.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts470.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts471.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts472.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts473.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts474.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts475.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts476.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts477.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts478.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts479.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts48.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts480.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts481.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts482.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts483.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts484.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts485.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts486.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts487.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts488.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts489.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts49.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts490.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts491.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts492.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts493.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts494.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts495.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts496.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts497.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts498.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts499.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts5.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts50.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts500.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts501.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts502.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts503.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts504.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts505.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts506.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts507.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts508.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts509.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts51.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts510.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts511.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts512.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts513.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts514.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts515.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts516.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts517.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts518.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts519.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts52.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts520.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts521.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts522.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts523.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts524.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts525.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts526.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts527.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts528.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts529.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts53.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts530.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts531.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts532.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts533.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts534.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts535.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts536.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts537.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts538.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts539.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts54.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts540.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts541.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts542.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts543.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts544.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts545.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts546.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts547.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts548.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts549.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts55.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts550.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts551.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts552.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts553.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts554.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts555.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts556.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts557.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts558.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts559.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts56.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts560.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts561.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts562.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts563.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts564.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts565.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts566.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts567.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts568.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts569.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts57.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts570.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts571.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts572.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts573.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts574.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts575.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts576.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts577.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts578.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts579.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts58.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts580.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts581.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts582.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts583.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts584.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts585.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts586.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts587.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts588.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts589.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts59.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts590.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts591.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts592.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts593.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts594.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts595.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts596.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts597.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts598.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts599.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts6.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts60.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts600.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts601.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts602.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts603.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts604.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts605.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts606.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts607.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts608.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts609.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts61.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts610.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts611.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts612.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts613.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts614.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts615.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts616.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts617.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts618.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts619.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts62.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts620.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts621.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts622.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts623.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts624.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts625.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts626.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts627.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts628.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts629.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts63.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts630.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts631.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts632.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts633.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts634.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts635.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts636.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts637.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts638.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts639.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts64.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts640.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts641.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts642.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts643.jpg,PlantVillage,Target_Spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Target_Spot\Ts644.jpg,PlantVillage,Target_Spot,leaf
